CustomerID,Gender,Age,Tenure_Years,Balance,Num_Products,Has_CreditCard,Is_ActiveMember,Estimated_Salary,Churn
5576,Female,41,5,232787.3,3,0,0,103764.98,0
5577,Male,45,0,157974.62,1,1,0,128623.39,1
5578,Female,31,4,107753.87,2,0,1,126515.8,0
5579,Female,62,9,141732.0,3,0,1,94223.89,0
5580,Female,20,8,207375.82,3,0,0,147026.42,0
5581,Female,53,5,81531.46,2,1,1,173408.45,0
5582,Male,44,6,239115.01,3,1,1,183396.27,0
5583,Female,37,3,116488.8,2,0,0,28354.09,0
5584,Female,64,0,239059.25,1,0,0,119649.1,1
5585,Male,32,4,220189.15,3,0,1,27266.88,0
5586,Female,44,1,191915.49,1,0,0,182167.42,0
5587,Male,62,7,116859.45,2,1,0,97267.85,0
5588,Male,58,3,146736.29,1,1,0,182094.57,0
5589,Male,45,0,209507.35,2,1,1,53783.01,0
5590,Female,42,9,136013.95,3,1,1,49226.82,0
5591,Male,59,6,184547.39,3,1,0,183498.35,0
5592,Male,61,1,197664.76,3,1,0,188907.6,1
5593,Male,63,2,128273.81,1,0,1,158022.13,0
5594,Female,50,8,134061.88,1,0,1,59964.57,0
5595,Female,63,8,49458.68,1,0,1,50957.37,0
5596,Female,31,1,61184.79,2,1,1,154642.35,0
5597,Female,25,2,226235.8,3,0,0,134259.45,0
5598,Female,65,8,210082.4,1,1,0,176973.8,1
5599,Female,31,0,2530.64,2,0,1,69826.06,1
5600,Female,18,1,217346.9,1,1,1,73164.29,0
5601,Male,33,1,6308.72,2,0,0,151695.4,0
5602,Male,35,9,114570.1,3,0,1,68216.35,0
5603,Male,24,2,16858.18,1,1,1,103227.9,0
5604,Male,32,9,242205.78,3,0,0,113625.59,1
5605,Female,41,2,243079.81,1,1,0,140453.21,0
5606,Male,66,9,152717.74,2,0,1,81989.03,0
5607,Male,68,1,98051.23,3,0,1,174500.66,1
5608,Male,30,7,127998.19,1,0,1,92419.22,1
5609,Male,26,7,190574.83,1,0,0,27447.19,0
5610,Female,32,7,55798.24,3,0,1,32060.38,0
5611,Female,52,1,110430.62,2,1,0,194883.21,0
5612,Female,41,8,184317.17,3,1,1,131967.7,0
5613,Male,50,6,98848.12,1,1,1,108367.05,0
5614,Female,33,4,7999.13,3,0,0,176542.51,1
5615,Male,25,6,126848.6,3,1,0,149039.24,0
5616,Female,46,7,184352.79,2,1,1,52650.58,0
5617,Female,40,8,244204.1,2,0,0,21312.61,0
5618,Female,62,1,9261.54,3,0,1,196783.45,0
5619,Female,48,5,134980.15,2,0,0,133258.89,1
5620,Female,57,8,112484.67,2,1,0,105873.36,0
5621,Male,66,5,60612.2,1,1,1,190038.11,1
5622,Female,31,1,159440.68,2,0,0,86457.38,0
5623,Male,47,0,40905.62,3,1,1,150059.47,0
5624,Male,56,2,70966.19,3,1,0,140620.57,0
5625,Male,44,4,195439.35,1,1,0,141863.86,0
5626,Male,64,6,115102.94,1,1,1,141883.88,0
5627,Male,33,9,248417.66,1,0,1,21876.92,1
5628,Female,68,9,96615.19,3,0,0,168374.37,0
5629,Female,23,2,115815.27,3,0,1,186131.71,0
5630,Female,50,8,75064.44,2,1,1,100882.89,0
5631,Female,61,9,59073.4,1,0,1,120887.05,1
5632,Male,35,3,230570.35,2,0,1,78448.82,0
5633,Female,33,9,187206.66,2,1,0,161312.98,0
5634,Female,29,1,83350.63,3,0,1,152588.24,1
5635,Male,37,2,175039.0,2,1,0,152930.18,0
5636,Male,62,4,241445.94,1,0,1,152286.11,1
5637,Female,57,2,18511.99,1,1,1,59337.9,0
5638,Female,46,4,66126.1,3,0,1,40254.1,0
5639,Male,47,3,50144.64,3,0,1,75935.76,0
5640,Female,43,9,217445.79,3,0,0,123568.27,0
5641,Female,39,2,44797.58,1,1,1,91914.21,0
5642,Female,50,5,77019.0,3,1,1,64864.25,0
5643,Female,56,7,135965.19,1,0,0,24011.98,1
5644,Male,64,3,155273.59,2,1,1,41803.96,0
5645,Male,46,8,202045.94,3,1,1,38959.74,0
5646,Male,39,5,101830.81,3,1,1,192195.06,0
5647,Female,62,4,133561.18,3,0,1,160188.49,0
5648,Female,30,2,241365.52,1,0,0,42095.33,0
5649,Female,26,4,74340.43,2,0,0,104097.92,0
5650,Female,41,4,62023.55,3,1,0,137807.49,0
5651,Female,32,3,177649.8,2,0,0,192986.02,1
5652,Male,53,5,192784.07,3,0,1,68413.5,0
5653,Female,30,2,103694.73,1,0,1,67528.41,0
5654,Female,44,9,53244.73,2,0,0,122286.38,0
5655,Male,61,0,194730.66,2,0,1,174328.01,1
5656,Female,54,6,167623.22,3,0,1,70331.81,0
5657,Male,24,6,219056.95,2,1,0,42648.54,0
5658,Male,25,3,211081.62,1,0,0,67903.43,0
5659,Male,54,8,51298.8,2,0,0,100832.11,0
5660,Male,58,1,208084.8,2,0,1,84791.6,1
5661,Male,31,0,43793.44,2,1,1,175018.34,0
5662,Female,29,2,215925.98,2,0,1,189730.18,0
5663,Male,53,6,192580.23,3,1,1,88120.98,0
5664,Male,69,8,142465.27,3,1,1,168215.83,0
5665,Female,57,1,160555.42,2,1,1,32350.03,0
5666,Female,34,5,26019.82,2,0,0,119666.6,0
5667,Male,57,2,9971.3,1,1,0,169706.66,1
5668,Female,46,4,82661.69,3,0,0,95352.18,0
5669,Female,44,8,205351.45,3,0,0,45818.09,0
5670,Male,18,2,116446.39,3,1,1,71136.21,0
5671,Male,69,0,55848.51,2,1,0,108543.37,0
5672,Female,51,4,208637.22,3,0,0,171829.52,1
5673,Male,21,0,57156.81,1,0,0,154747.51,1
5674,Male,41,7,203873.43,1,1,0,35043.6,0
5675,Female,38,6,113244.88,1,0,1,118308.32,0
5676,Male,50,1,115873.72,1,0,0,177023.14,1
5677,Male,24,8,68179.9,1,1,1,123879.84,1
5678,Male,18,4,225043.51,3,0,0,31688.76,0
5679,Male,58,6,22196.32,2,0,1,168161.66,0
5680,Male,20,3,36101.58,2,0,0,183218.55,0
5681,Female,61,0,158971.19,2,0,1,90054.01,0
5682,Female,68,7,212528.82,2,1,1,75824.64,0
5683,Male,32,0,23862.81,3,0,1,117803.11,0
5684,Female,48,2,183438.06,3,1,0,197135.85,0
5685,Male,33,5,185627.88,3,1,0,170743.57,0
5686,Male,27,7,145380.68,1,0,0,165990.04,1
5687,Male,46,7,121682.01,2,0,1,54765.83,0
5688,Male,23,1,80271.94,3,0,1,181129.77,0
5689,Male,46,8,87865.45,3,0,1,120070.23,0
5690,Female,34,3,168608.37,3,1,0,185038.16,1
5691,Female,39,3,16321.82,2,0,0,137307.92,0
5692,Male,41,1,146233.75,2,1,1,170150.08,1
5693,Female,34,0,69683.05,1,0,0,49794.63,1
5694,Male,38,9,116651.48,1,0,1,147173.86,0
5695,Female,68,6,139744.9,1,1,0,66305.38,1
5696,Male,67,9,221414.84,2,1,1,50402.4,0
5697,Female,28,2,144768.72,1,1,1,123316.82,1
5698,Male,24,3,56789.89,1,1,1,128493.4,0
5699,Male,59,8,19864.86,3,1,0,108311.21,0
5700,Female,56,5,156747.1,2,0,0,36027.34,1
5701,Female,22,0,136262.1,1,1,1,64054.82,0
5702,Male,61,8,167949.47,1,1,0,62381.16,0
5703,Female,65,8,114849.14,2,0,0,76466.37,0
5704,Male,38,4,206281.46,1,0,1,133051.77,0
5705,Female,35,7,230044.92,2,1,0,98837.71,0
5706,Female,52,6,10001.11,2,0,0,194309.32,0
5707,Male,37,7,186021.63,2,0,0,22851.93,1
5708,Female,32,8,8790.14,1,0,0,58862.62,0
5709,Female,22,1,111274.17,1,0,1,123213.33,1
5710,Male,30,9,115400.8,1,0,0,178281.11,1
5711,Female,68,4,174054.6,2,0,0,26103.29,0
5712,Male,29,7,88100.82,1,1,0,179049.99,1
5713,Male,38,2,205225.33,3,1,1,111309.22,0
5714,Male,54,5,85716.01,2,0,1,161387.0,0
5715,Male,23,5,85629.47,1,1,1,190757.32,0
5716,Male,24,6,55690.17,2,1,0,58772.79,0
5717,Female,43,2,170967.25,1,0,1,125823.78,0
5718,Male,59,7,19146.81,2,0,0,179060.41,1
5719,Male,65,7,90763.77,3,0,1,171993.92,0
5720,Female,25,8,66722.69,2,0,1,113773.59,0
5721,Female,26,7,57333.91,2,1,0,190908.61,0
5722,Female,44,2,15245.83,2,0,1,147520.02,0
5723,Male,21,5,47595.78,1,1,1,114340.57,0
5724,Male,38,8,111561.1,2,0,1,30422.4,0
5725,Male,48,0,125935.36,1,1,1,107715.05,0
5726,Female,38,2,67376.17,2,0,1,95942.11,0
5727,Male,57,1,162560.88,1,0,0,74945.54,0
5728,Female,42,7,83948.33,1,0,0,189720.45,0
5729,Male,56,5,91811.46,1,0,1,186626.0,0
5730,Female,32,9,195656.08,1,1,0,80711.19,1
5731,Male,52,7,137991.68,2,0,0,98437.3,0
5732,Male,66,1,238293.71,2,1,1,155327.48,1
5733,Male,60,5,89825.3,1,1,1,170310.28,0
5734,Female,58,6,206960.12,1,0,0,39814.15,1
5735,Female,54,7,184584.38,1,0,1,108343.08,0
5736,Male,59,8,222547.23,3,1,0,184610.82,0
5737,Male,64,4,239197.84,3,0,0,139625.84,0
5738,Male,45,2,1919.13,2,1,1,117733.94,0
5739,Female,31,1,22074.44,3,0,1,149248.0,1
5740,Male,21,7,168584.71,3,0,0,139057.7,0
5741,Male,37,0,97549.96,1,0,0,189604.8,0
5742,Male,51,9,204781.28,1,1,1,184274.54,0
5743,Male,29,5,2994.96,3,0,1,91599.65,0
5744,Female,50,1,201744.35,3,1,1,25763.46,0
5745,Female,41,2,33810.5,3,0,1,79881.79,0
5746,Male,37,7,72562.26,1,1,1,56520.18,1
5747,Male,22,0,242269.55,2,0,1,43679.41,1
5748,Female,55,5,12899.53,3,1,0,179829.88,0
5749,Female,47,2,87260.15,2,0,0,147787.65,0
5750,Male,41,5,21132.19,2,1,1,25864.16,0
5751,Female,60,2,213401.1,3,1,0,185555.69,0
5752,Female,57,7,175754.03,2,1,0,182541.67,1
5753,Male,24,4,200084.35,1,1,0,190890.07,0
5754,Female,53,3,131819.88,3,1,0,169377.68,0
5755,Female,55,8,89430.0,3,1,0,34197.91,0
5756,Male,33,4,568.4,3,0,0,132103.13,0
5757,Male,69,3,69481.83,3,0,0,34955.83,0
5758,Female,32,7,128638.39,1,0,0,148411.34,1
5759,Male,63,7,166090.51,1,1,1,55461.62,0
5760,Female,40,7,57234.36,2,0,1,188446.22,0
5761,Male,29,3,34725.21,3,1,1,188150.79,0
5762,Female,46,0,50403.72,3,1,1,127028.48,0
5763,Male,61,1,88519.01,2,0,0,155481.66,0
5764,Female,65,3,37094.57,1,0,1,174467.63,1
5765,Female,32,9,39204.33,3,0,1,90046.31,0
5766,Female,46,1,10937.93,2,1,0,124254.37,0
5767,Male,62,9,214181.3,1,0,1,51684.22,1
5768,Male,60,2,54939.66,2,1,1,197389.33,0
5769,Female,66,8,205475.61,2,1,0,187292.69,0
5770,Female,38,8,109577.35,1,1,1,107015.74,0
5771,Male,32,8,158109.45,3,0,1,119600.19,0
5772,Male,31,6,18925.53,1,0,0,98605.53,0
5773,Male,59,3,145895.12,3,0,0,20299.33,0
5774,Male,61,0,72498.85,1,0,1,61399.61,0
5775,Male,33,2,23802.49,3,1,1,38296.67,0
5776,Male,32,7,227058.12,3,1,1,78121.82,0
5777,Female,59,3,150907.01,2,1,0,62522.38,0
5778,Male,21,9,60426.91,2,1,1,157095.48,0
5779,Female,44,9,104912.0,3,0,1,110863.46,0
5780,Male,40,1,89225.03,1,0,1,167058.96,0
5781,Male,46,7,175144.92,3,1,1,134425.61,0
5782,Female,58,6,151858.29,1,0,0,138120.77,0
5783,Female,69,9,4945.54,3,1,0,177724.14,0
5784,Male,26,8,49456.75,1,1,1,172494.45,0
5785,Female,69,1,119531.99,2,0,1,31393.4,1
5786,Female,60,4,111371.45,1,1,0,124102.81,0
5787,Female,60,5,129168.72,2,0,0,94356.2,1
5788,Female,24,1,178702.71,1,0,0,127934.74,0
5789,Male,59,1,170502.25,2,1,0,175275.11,1
5790,Female,21,9,93203.36,1,0,1,22168.46,0
5791,Male,22,3,219395.41,3,0,0,21974.24,0
5792,Male,22,7,15733.14,1,1,0,31259.87,0
5793,Male,28,4,146127.47,2,0,1,177479.35,0
5794,Male,58,8,237421.37,2,0,1,83626.74,0
5795,Female,45,3,137270.36,1,0,1,86821.5,0
5796,Female,33,2,113776.58,3,0,1,82172.58,0
5797,Male,58,9,33479.4,1,0,1,61573.25,1
5798,Male,47,7,202547.27,1,0,1,26995.25,0
5799,Male,21,0,93448.72,2,1,1,183172.46,0
5800,Male,19,8,175311.48,3,0,0,61917.34,0
5801,Female,63,3,49386.72,3,1,0,180909.27,1
5802,Male,20,8,10465.8,3,1,1,192028.06,0
5803,Female,67,7,76366.86,3,1,0,123797.3,0
5804,Male,38,2,70353.47,1,1,0,87009.25,1
5805,Male,23,2,218368.81,3,1,1,157843.51,0
5806,Male,60,8,216168.44,3,1,0,24568.93,1
5807,Male,35,2,133473.56,3,0,0,187196.04,0
5808,Female,61,3,4749.74,2,0,0,93424.94,1
5809,Female,22,8,57081.17,2,1,0,75548.39,0
5810,Female,26,3,159753.15,2,1,1,42848.29,0
5811,Male,37,2,25352.1,3,1,0,191930.66,0
5812,Male,45,6,175155.57,1,0,0,165985.39,1
5813,Female,43,5,2990.57,1,0,1,150309.29,0
5814,Female,35,0,170634.19,2,1,0,187573.62,1
5815,Male,36,9,211134.81,2,1,1,192769.61,0
5816,Male,20,7,117304.43,3,1,0,68320.46,0
5817,Female,26,0,207270.25,2,1,0,161574.49,0
5818,Male,53,3,195381.93,2,1,1,158056.63,0
5819,Male,48,5,167854.79,2,1,1,120316.91,0
5820,Female,66,5,111287.32,2,0,1,47076.59,0
5821,Male,34,6,67976.01,1,0,0,189262.19,0
5822,Female,40,4,215215.99,3,0,1,76768.8,0
5823,Male,51,4,162147.59,1,1,1,124198.29,0
5824,Female,58,3,199504.21,2,0,0,23488.45,1
5825,Male,58,5,137991.73,3,0,1,97246.08,0
5826,Female,22,6,42966.61,3,1,0,131040.95,1
5827,Female,32,9,244859.48,1,1,0,88572.77,0
5828,Female,64,9,45684.69,1,1,1,105879.14,1
5829,Female,20,0,227810.38,2,1,1,54564.53,0
5830,Male,36,8,52034.66,1,1,0,83039.92,1
5831,Male,45,7,93437.36,2,0,1,150205.57,0
5832,Female,20,6,110020.86,2,0,0,194548.14,0
5833,Male,55,8,230344.0,2,1,1,104381.61,0
5834,Male,21,2,222049.64,3,1,1,143488.39,0
5835,Male,41,9,205805.24,3,0,0,195713.84,0
5836,Male,48,3,94168.79,1,0,0,159462.55,0
5837,Male,62,6,1123.31,1,0,1,21823.51,0
5838,Female,62,5,170395.83,3,1,0,188397.32,0
5839,Female,28,1,102738.46,1,1,1,175981.98,1
5840,Female,54,1,189264.55,2,1,1,68800.32,0
5841,Female,18,9,198713.01,2,1,0,52679.25,0
5842,Male,26,6,109930.85,3,0,0,181860.37,0
5843,Male,34,8,187025.64,1,0,0,143964.34,1
5844,Female,18,8,209984.32,1,1,1,62658.35,0
5845,Male,20,6,232119.03,3,0,1,148498.73,0
5846,Male,64,7,145613.83,2,1,0,128040.47,0
5847,Female,43,9,194619.69,2,0,0,75658.71,0
5848,Male,48,2,123641.22,1,1,1,120219.11,0
5849,Female,43,0,10415.75,3,1,1,114908.15,0
5850,Female,40,6,38805.36,3,0,0,111759.37,0
5851,Male,47,7,32056.13,2,0,0,113125.98,0
5852,Male,27,1,42941.4,2,0,1,20072.96,0
5853,Female,25,8,2553.19,1,0,1,68354.01,0
5854,Female,61,3,214676.71,3,0,0,97556.07,0
5855,Male,42,9,140037.33,1,1,1,42905.6,0
5856,Female,39,8,95787.5,1,1,1,154849.6,0
5857,Female,32,2,102444.72,3,1,1,172439.66,0
5858,Female,58,7,115837.77,3,0,0,167198.99,0
5859,Male,27,1,18470.88,2,1,1,102734.61,0
5860,Female,37,2,68666.35,3,0,0,144326.34,0
5861,Male,58,0,212906.61,1,0,1,33839.51,0
5862,Female,64,4,185918.81,1,0,1,55891.34,0
5863,Male,40,3,140851.38,3,1,0,28449.06,1
5864,Female,18,0,120176.0,1,1,0,193779.24,0
5865,Male,19,9,64743.3,3,0,1,123376.26,0
5866,Male,36,8,117813.74,2,1,0,51543.2,0
5867,Male,31,5,149463.82,2,1,0,147358.18,0
5868,Female,25,5,178159.49,3,0,0,108043.18,0
5869,Female,55,1,41660.05,1,0,1,98166.37,1
5870,Female,29,6,203277.57,3,1,0,184421.57,1
5871,Male,43,8,86452.82,3,1,1,147477.09,0
5872,Female,44,5,125814.52,2,0,0,144318.57,0
5873,Male,46,7,151976.08,3,1,0,37515.57,0
5874,Female,32,4,122023.79,2,1,1,36565.16,0
5875,Male,63,1,142989.23,2,1,1,139597.99,0
5876,Male,18,3,27880.87,3,0,0,48168.3,0
5877,Male,60,0,108038.86,3,0,1,101585.62,0
5878,Female,45,0,70116.87,3,0,1,122564.92,0
5879,Female,20,5,21506.54,3,1,0,89856.31,1
5880,Female,68,1,47912.31,2,0,0,35327.83,0
5881,Male,35,5,150611.14,3,0,1,153803.15,0
5882,Male,69,0,49171.6,2,1,0,179305.76,0
5883,Female,51,9,45266.0,2,1,1,49103.0,0
5884,Female,49,2,138207.61,1,1,1,173738.65,0
5885,Female,46,8,226175.63,2,1,1,161965.27,0
5886,Male,42,1,197173.21,1,0,0,121494.85,0
5887,Male,43,7,226272.28,3,0,1,127298.06,0
5888,Male,56,5,145745.05,1,1,0,137282.26,1
5889,Male,25,5,102482.39,3,0,1,114457.06,0
5890,Male,36,6,182410.34,2,0,1,171981.69,0
5891,Female,64,4,65341.01,1,1,1,105337.76,0
5892,Male,59,3,19513.49,3,1,0,118469.48,1
5893,Male,39,5,86153.7,3,1,0,26617.77,0
5894,Male,46,7,74809.17,1,0,1,52412.54,0
5895,Male,50,3,168884.73,1,0,1,182680.04,0
5896,Male,55,4,137840.67,3,0,0,41882.98,0
5897,Female,62,6,34565.75,3,0,1,182728.91,0
5898,Male,63,5,227126.04,2,0,0,134466.38,0
5899,Male,52,3,148334.74,3,0,1,185622.27,0
5900,Male,60,3,114421.06,1,1,1,166575.06,0
5901,Female,20,9,234298.73,3,1,0,175751.02,0
5902,Female,36,3,24325.46,3,1,0,114388.92,1
5903,Female,27,0,197398.23,1,1,0,168553.69,1
5904,Male,44,4,91166.38,2,0,1,102895.0,0
5905,Female,32,7,173847.44,3,1,1,27951.13,0
5906,Male,28,6,232681.36,1,1,0,137244.49,0
5907,Male,64,4,129428.27,1,1,1,151121.58,0
5908,Female,43,2,5659.71,1,1,1,38278.77,0
5909,Male,41,0,7212.06,1,0,1,166863.25,1
5910,Male,30,6,82640.2,2,0,0,33531.28,1
5911,Male,49,2,195414.55,1,0,0,99490.54,0
5912,Female,54,3,72065.34,3,1,1,107826.27,0
5913,Male,21,4,83617.15,2,1,1,26616.24,0
5914,Male,30,7,196115.18,1,0,1,31844.82,0
5915,Female,26,6,29047.29,3,1,0,101115.95,0
5916,Male,66,8,211703.24,2,1,0,76026.38,0
5917,Male,51,2,66448.13,3,0,0,166863.4,1
5918,Female,54,9,12805.77,2,1,0,94493.87,0
5919,Male,65,0,29335.68,1,1,0,38994.87,1
5920,Male,24,0,238138.72,3,1,1,48418.13,0
5921,Male,18,9,112830.99,1,1,1,141225.15,0
5922,Male,29,0,64109.53,2,1,0,191011.75,0
5923,Male,38,1,130317.74,1,1,0,176527.52,1
5924,Female,28,1,170586.66,1,1,0,43308.98,1
5925,Female,61,6,79699.6,3,1,0,22946.26,0
5926,Female,68,8,181317.8,1,1,1,24758.98,0
5927,Female,61,7,63063.01,1,1,1,119872.71,1
5928,Male,61,3,28084.31,1,0,1,107461.58,0
5929,Male,31,1,137427.06,2,0,1,22411.39,0
5930,Male,51,2,37779.67,3,0,0,30282.09,1
5931,Male,51,9,235121.22,3,0,0,199955.8,0
5932,Male,42,4,112.26,1,1,0,193689.42,1
5933,Female,21,8,188924.02,3,0,1,42810.45,0
5934,Female,69,7,69868.3,2,0,1,49537.98,0
5935,Male,43,2,211521.72,2,0,1,182029.31,0
5936,Male,33,8,15037.72,1,0,1,111339.09,1
5937,Male,27,9,238250.15,1,0,1,192435.66,0
5938,Female,62,2,25348.72,2,1,0,113661.16,0
5939,Male,19,9,196970.69,2,0,1,123900.34,0
5940,Male,52,7,129335.55,2,1,1,59624.46,0
5941,Male,36,0,107598.7,1,1,1,177693.66,0
5942,Female,23,3,70038.95,2,1,0,168500.47,0
5943,Male,36,3,210342.38,1,1,1,80736.16,0
5944,Female,69,5,49937.85,2,0,1,130227.14,0
5945,Female,68,1,180310.32,2,1,0,81459.62,0
5946,Female,25,6,111447.91,3,1,0,103514.29,0
5947,Female,31,4,249623.75,2,1,0,173639.22,0
5948,Female,27,9,152849.76,1,0,1,94775.97,0
5949,Female,20,5,26047.4,2,1,1,171301.81,0
5950,Male,55,5,104880.3,3,0,1,192822.54,0
5951,Male,46,5,16574.75,2,0,1,94941.93,0
5952,Male,32,9,71413.91,2,1,0,177955.75,0
5953,Female,40,7,85829.2,2,1,0,74717.0,0
5954,Male,40,9,213294.15,1,1,0,20515.59,0
5955,Female,35,3,209496.87,2,1,0,35208.45,0
5956,Female,63,9,2889.3,2,0,1,152678.24,0
5957,Female,36,7,133069.65,2,1,0,38032.73,1
5958,Male,45,8,55885.94,3,0,1,189048.77,0
5959,Female,43,3,80023.27,1,0,1,175984.32,0
5960,Female,27,0,5412.82,1,0,0,112673.18,0
5961,Male,64,2,187436.47,3,0,1,124671.81,0
5962,Male,21,0,237647.44,1,1,1,144982.66,0
5963,Female,19,6,54816.76,3,0,1,151671.09,0
5964,Female,20,0,85443.22,2,0,0,108417.2,0
5965,Male,24,3,51608.5,1,1,1,76412.02,0
5966,Male,33,0,232512.17,2,1,1,183843.19,0
5967,Male,48,1,2338.99,2,1,1,28382.34,0
5968,Female,27,0,145965.57,1,1,0,84095.17,0
5969,Male,36,4,217690.99,2,0,1,139971.04,0
5970,Male,45,6,46576.79,2,0,1,180392.87,0
5971,Male,34,2,147498.82,3,0,1,33360.35,0
5972,Female,45,7,12662.03,1,0,0,138611.79,1
5973,Male,36,4,203646.28,2,0,0,107673.87,0
5974,Male,54,4,68607.28,3,0,0,143568.0,0
5975,Male,40,4,247188.35,1,1,1,77096.46,0
5976,Male,37,7,230502.41,2,1,1,147926.23,0
5977,Male,30,1,183128.99,2,0,1,52447.11,0
5978,Female,30,1,124210.66,2,0,1,159571.92,0
5979,Female,60,7,191647.28,2,0,1,154882.87,0
5980,Female,28,8,32652.26,2,0,0,190421.6,0
5981,Male,65,9,77549.91,1,0,0,51180.3,0
5982,Female,32,9,6724.1,1,1,1,149959.73,1
5983,Female,34,1,161256.16,3,1,0,78077.01,1
5984,Female,67,3,201384.41,3,1,0,70734.23,0
5985,Male,45,7,236571.39,3,0,1,92287.21,0
5986,Male,36,1,171626.8,1,0,1,71336.28,1
5987,Female,21,3,183022.81,1,1,0,64674.83,1
5988,Female,39,9,223863.94,1,0,0,158309.34,0
5989,Male,39,0,234094.51,2,0,1,145910.63,0
5990,Male,54,1,122824.39,1,0,1,39684.53,1
5991,Female,56,6,27446.85,1,0,1,120832.66,0
5992,Male,51,0,116604.33,2,1,0,79580.48,1
5993,Female,50,0,139018.47,3,0,0,194786.24,1
5994,Male,61,1,157886.19,3,1,1,96507.7,0
5995,Female,59,3,247321.14,3,0,1,27303.26,0
5996,Female,57,6,229390.8,2,1,1,79708.9,0
5997,Male,50,3,99091.05,2,1,1,76287.39,0
5998,Female,29,4,28363.42,2,0,1,21014.26,0
5999,Female,19,3,53697.9,1,1,0,107800.81,1
6000,Female,45,3,43449.91,3,1,0,183043.3,0
6001,Male,27,8,89003.18,2,1,1,164416.38,0
6002,Male,39,5,219122.32,2,1,1,143237.62,0
6003,Male,34,2,109492.13,3,1,1,81836.25,0
6004,Female,43,5,141819.34,3,0,0,61753.47,1
6005,Male,20,6,44791.72,1,1,1,81670.97,0
6006,Female,24,6,123212.07,3,0,0,42150.68,0
6007,Female,61,7,218406.93,2,1,0,37907.93,0
6008,Male,25,3,193365.82,1,1,1,123415.89,0
6009,Male,37,0,20297.68,3,0,1,166518.9,0
6010,Female,29,5,215518.07,1,1,1,37890.34,0
6011,Female,52,7,68457.02,2,1,1,80333.68,0
6012,Male,34,4,166429.06,2,1,1,42095.74,0
6013,Male,45,2,36595.73,2,0,0,75886.53,0
6014,Male,58,3,168661.09,2,0,0,169447.4,0
6015,Female,27,7,8925.36,1,1,1,26272.42,0
6016,Female,39,5,150161.18,1,0,1,136498.46,0
6017,Female,55,4,161485.04,2,1,1,30770.59,0
6018,Female,50,8,61124.18,1,0,1,96778.26,0
6019,Female,39,9,234244.02,2,0,1,105329.51,0
6020,Male,61,2,11493.1,2,0,0,92271.81,0
6021,Male,54,6,222927.33,3,1,0,134729.39,0
6022,Female,30,8,95474.37,1,0,0,195259.41,0
6023,Female,44,3,178478.69,3,1,0,68113.96,0
6024,Male,32,9,162887.11,2,0,1,129758.43,0
6025,Male,39,9,42061.55,3,1,1,83896.14,0
6026,Male,47,2,79749.82,2,1,1,199910.12,0
6027,Male,60,0,132418.37,2,0,0,191179.43,0
6028,Female,57,8,211627.57,2,0,0,36812.52,0
6029,Male,54,0,238715.02,1,1,1,195247.28,1
6030,Female,51,1,5146.66,2,1,0,152888.84,0
6031,Male,61,8,88139.56,2,0,1,198622.04,0
6032,Male,51,4,167035.98,1,0,1,158771.12,0
6033,Male,65,3,131932.36,1,1,1,43208.04,0
6034,Female,52,8,235755.53,2,1,1,155084.37,0
6035,Female,59,8,4242.36,1,1,0,150792.97,1
6036,Male,36,1,109434.85,2,1,1,50012.44,0
6037,Female,25,2,167200.96,3,0,1,155571.1,0
6038,Female,56,2,54395.93,1,0,1,141459.07,0
6039,Male,50,4,181467.85,3,0,1,198999.92,0
6040,Male,61,2,20307.16,2,0,1,131373.12,0
6041,Female,45,9,112759.63,1,0,0,94629.73,0
6042,Female,54,5,169058.74,1,0,1,191704.71,0
6043,Female,65,1,66689.28,2,1,1,133011.48,0
6044,Male,42,5,18461.6,1,0,0,82753.78,0
6045,Male,53,5,239255.4,1,1,1,23788.22,0
6046,Female,34,1,228455.76,1,0,1,156195.12,1
6047,Male,41,5,231592.48,3,0,1,41514.71,0
6048,Male,38,5,244625.6,2,1,1,186260.49,0
6049,Female,19,5,46174.51,2,0,1,193050.5,0
6050,Female,48,4,39444.0,2,1,1,62555.84,0
6051,Male,61,6,8553.65,1,1,1,40304.97,0
6052,Male,50,4,222955.7,1,1,0,127157.61,0
6053,Female,47,0,188190.71,1,0,1,58471.72,0
6054,Male,29,8,158315.6,2,1,1,117531.18,0
6055,Male,61,2,231919.04,3,1,1,94556.84,0
6056,Female,29,1,143769.15,2,1,0,162564.57,0
6057,Female,68,9,32432.69,2,1,1,199975.08,0
6058,Male,66,5,44216.12,3,1,1,102224.8,0
6059,Male,69,7,33045.98,1,0,1,143303.14,0
6060,Male,41,1,76914.5,1,0,0,81524.95,0
6061,Female,41,3,94874.21,2,0,1,175250.27,0
6062,Male,28,1,199209.77,3,1,0,26651.48,0
6063,Male,30,8,47813.48,2,0,0,108834.03,0
6064,Female,44,9,181341.29,2,0,1,51819.58,0
6065,Female,25,1,122807.13,3,1,1,51831.8,0
6066,Male,27,9,249914.98,3,1,0,115939.23,0
6067,Female,25,1,194145.62,1,0,1,75403.84,0
6068,Female,37,4,242238.25,2,0,0,102620.9,0
6069,Male,25,4,85587.88,3,0,1,75018.79,0
6070,Female,26,6,30762.55,3,1,0,101912.41,0
6071,Female,24,0,126473.95,3,0,0,71465.63,0
6072,Male,31,1,31059.87,3,0,1,164639.23,0
